YEAR,MONTH,DAY,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,HI
2015,6,13,34.7,24.5,68,1,320,40.1
2015,6,14,34.5,24.5,66,1,360,39.1
2015,6,15,35.5,25.9,62,1,140,39.3
2015,6,16,34.4,25,68,1,20,39.5
2015,6,17,34,25,79,1,320,40.3
2015,6,18,34.4,24.6,82,1,140,39.5
2015,6,19,34.5,26.4,73,1,140,39.6
2015,6,20,32.6,24.5,79,1,110,37.5
2015,6,21,31,24,82,1,320,36.2
2015,6,22,33.4,25.2,73,1,270,36.8
2015,6,23,33.5,25.9,74,1,270,38.2
2015,6,24,33.6,25,75,1,270,38.8
2015,6,25,34.2,25,74,2,220,39.2
2015,6,26,34,26.8,73,1,270,38.2
2015,6,27,34.4,24.5,72,1,180,40.7
2015,6,28,34.5,24.5,73,2,220,39.3
2015,6,29,34,24.7,76,1,270,38.7
2015,6,30,33.6,27,76,1,290,40.5
2015,7,1,33.8,24.4,72,2,250,39.4
2015,7,2,33.2,24.4,81,1,220,38.4
2015,7,3,33.3,26.3,76,2,250,37.2
2015,7,4,32.5,26,81,2,220,39.4
2015,7,5,28.6,22.4,92,1,220,31.8
2015,7,6,28.6,22.8,90,2,360,25.7
2015,7,7,32,25,89,1,250,38.5
2015,7,8,29.2,24,94,1,180,35.8
2015,7,9,27,24,94,1,180,28.8
2015,7,10,28.2,23.6,84,1,180,31.5
2015,7,11,32.5,25.8,76,2,220,38.3
2015,7,12,32.3,26,75,2,200,38.6
2015,7,13,32.5,27.1,75,2,220,39.4
2015,7,14,31,27.6,74,2,220,35.7
2015,7,15,32.5,27,73,2,220,38.2
2015,7,16,31,26.4,82,1,220,36
2015,7,17,30,25.9,82,1,220,37.4
2015,7,18,31.7,25.5,71,1,220,36
2015,7,19,33.2,24.8,75,1,200,40.4
2015,7,20,34.5,23.4,74,1,160,38.8
2015,7,21,32.5,24.5,78,1,180,37.8
2015,7,22,33.4,21.7,74,2,320,38.7
