date,Albedo_original,Albedo_linear,Albedo_spline
2023-02-25,0.0,0.6470642508304649,0.7245726820110303
2023-02-26,0.0,0.646442997749736,0.7249789792160832
2023-02-27,0.0,0.6458217446690072,0.725385913667967
2023-02-28,0.0,0.6452004915882783,0.725793485730484
2023-03-01,0.0,0.6445792385075495,0.7262016957674367
2023-03-02,0.0,0.6439579854268207,0.7266105441426269
2023-03-03,0.0,0.6433367323460918,0.7270200312198575
2023-03-04,0.0,0.642715479265363,0.7274301573629306
2023-03-05,0.0,0.6420942261846342,0.7278409229356483
2023-03-06,0.0,0.6414729731039053,0.7282523283018136
2023-03-07,0.0,0.6408517200231765,0.7286643738252276
2023-03-08,0.0,0.6402304669424477,0.7290770598696938
2023-03-09,0.0,0.6396092138617188,0.729490386799014
2023-03-10,0.0,0.63898796078099,0.7299043549769904
2023-03-11,0.0,0.6383667077002612,0.7303189647674255
2023-03-12,0.0,0.6377454546195322,0.7307342165341216
2023-03-13,0.0,0.6371242015388034,0.731150110640881
2023-03-14,0.0,0.6365029484580746,0.7315666474515059
2023-03-15,0.0,0.6358816953773457,0.7319838273297986
2023-03-16,0.0,0.6352604422966169,0.7324016506395616
2023-03-17,0.0,0.634639189215888,0.7328201177445972
2023-03-18,0.0,0.6340179361351592,0.7332392290087074
2023-03-19,0.0,0.6333966830544304,0.733658984795695
2023-03-20,0.0,0.6327754299737016,0.7340793854693616
2023-03-21,0.0,0.6321541768929727,0.7345004313935102
2023-03-22,0.0,0.6315329238122439,0.734922122931943
2023-03-23,0.0,0.630911670731515,0.7353444604484619
2023-03-24,0.0,0.6302904176507862,0.7357674443068696
2023-03-25,0.0,0.6296691645700574,0.7361910748709682
2023-03-26,0.0,0.6290479114893286,0.7366153525045602
2023-03-27,0.0,0.6284266584085997,0.7370402775714476
2023-03-28,0.0,0.6278054053278709,0.7374658504354331
2023-03-29,0.0,0.627184152247142,0.7378920714603187
2023-03-30,0.0,0.6265628991664132,0.738318941009907
2023-03-31,0.0,0.6259416460856844,0.738746459448
2023-04-01,0.0,0.6253203930049555,0.7391746271384002
2023-04-02,0.0,0.6246991399242267,0.7396034444449098
2023-04-03,0.0,0.6240778868434977,0.7400329117313309
2023-04-04,0.0,0.6234566337627689,0.7404630293614664
2023-04-05,0.0,0.6228353806820401,0.7408937976991182
2023-04-06,0.0,0.6222141276013113,0.7413252171080886
2023-04-07,0.0,0.6215928745205824,0.7417572879521802
2023-04-08,0.0,0.6209716214398536,0.7421900105951948
2023-04-09,0.0,0.6203503683591247,0.7426233854009354
2023-04-10,0.0,0.6197291152783959,0.7430574127332036
2023-04-11,0.0,0.6191078621976671,0.7434920929558022
2023-04-12,0.0,0.6184866091169383,0.7439274264325333
2023-04-13,0.0,0.6178653560362094,0.7443634135271994
2023-04-14,0.0,0.6172441029554806,0.7448000546036024
2023-04-15,0.0,0.6166228498747517,0.745237350025545
2023-04-16,0.0,0.6160015967940229,0.7456753001568291
2023-04-17,0.0,0.6153803437132941,0.7461139053612578
2023-04-18,0.0,0.6147590906325652,0.7465531660026324
2023-04-19,0.0,0.6141378375518364,0.746993082444756
2023-04-20,0.0,0.6135165844711076,0.7474336550514304
2023-04-21,0.0,0.6128953313903787,0.7478748841864583
2023-04-22,0.0,0.6122740783096499,0.748316770213642
2023-04-23,0.0,0.6116528252289211,0.7487593134967835
2023-04-24,0.0,0.6110315721481921,0.7492025143996851
2023-04-25,0.0,0.6104103190674633,0.7496463732861494
2023-04-26,0.0,0.6097890659867344,0.7500908905199785
2023-04-27,0.0,0.6091678129060056,0.7505360664649748
2023-04-28,0.0,0.6085465598252768,0.7509819014849407
2023-04-29,0.0,0.607925306744548,0.7514283959436782
2023-04-30,0.0,0.6073040536638191,0.75187555020499
